"id","muni","dpto","elev_sd","elev_mean","elev_max","forest","coffee_yield","roads_all","roads_paved","roads_paths","roads_paved_sh","area","dist_guate","dist_panam"
"1-7","Panzos","Alta Verapaz",726.198038198397,782.114088796707,3005.77392578125,0.779176973240387,1637.625,282578.616288636,0,213393.710249693,0,816.8268419607,76.9433372151386,80.8477039614599
"1-9","San Cristobal Verapaz","Alta Verapaz",368.792783779103,1426.60623495138,2220.43090820312,0.905176260597947,1400,207072.819591531,6107.15800234573,129677.978937947,0.02949280361562,410.947688954301,71.7206014236547,67.8769712373465
"10-1","Jalapa","Jalapa",321.325264959797,1617.55408420309,2657.5849609375,0.612368856985091,1294.5,361700.549671442,63965.3105123504,170161.390041044,0.176846041761492,668.308539865273,30.9929635122021,16.7388811209104
"10-2","Mataquescuintla","Jalapa",328.19637106176,1803.02903011618,2692.3720703125,0.895099230457675,1119.33333333333,117209.357622772,6002.34031787634,72110.9776529893,0.051210419028098,226.905638837093,23.0690356111934,19.261562671006
"10-3","Monjas","Jalapa",140.177031764254,1078.74375786615,1651.71520996094,0.141255605381166,1379,107605.3147269,26433.2325815099,30786.7897613924,0.245649879363271,164.333986588363,56.312280636572,11.3023101060831
"10-4","San Carlos Alzatate","Jalapa",215.019888064014,1901.82908251235,2490.95239257812,0.669354838709677,NA,41755.0165314191,5745.02834790222,24341.0158297773,0.137588937213791,68.3280623981128,40.7089253660713,18.4775399137804
"10-5","San Luis Jilotepeque","Jalapa",179.594979439371,888.451030592225,1619.0595703125,0.361763494025546,1742.5,128254.095796135,8933.73063122828,72053.0769911927,0.0696564938201179,223.077651794033,75.8468166270558,19.0240031604612
"10-6","San Manuel Chaparron","Jalapa",137.354037429544,978.242209240697,1427.54699707031,0.203065134099617,1630,58817.8977118782,0,27055.8447459903,0,120.377339198177,69.6161903315877,12.4144873993416
"10-7","San Pedro Pinula","Jalapa",256.742508422243,1271.11955629482,2050.84399414062,0.516556291390728,1536.2,202042.915929415,11876.6449130162,158819.331062285,0.0587827831447718,501.369244660465,57.3389454203391,21.3426797760998
"11-1","Agua Blanca","Jutiapa",162.61285675077,855.248655747345,1630.16845703125,0.220687079910381,1610.66666666667,177553.842379514,12658.0507680018,101797.874926562,0.071291336748127,247.489008433621,85.9891203030698,8.32948234502335
"11-10","Jutiapa","Jutiapa",315.281434280153,1151.30809643129,2092.66259765625,0.250735726898175,1239.28571428571,331342.555058254,58530.9024205692,149258.306732006,0.176647706511102,627.915767303819,51.8086563075583,0
"11-11","Moyuta","Jutiapa",381.888233801235,284.86945689717,1657.97985839844,0.377341659232828,994.5,233984.494311622,49635.3342970153,130751.232020379,0.212130869795631,417.974259012538,74.4142500666133,14.6592759147645
"11-12","Pasaco","Jutiapa",85.8558618619216,72.5107314237847,477.201171875,0.231942215088282,864,79405.6608928957,46626.032679761,28696.1542008856,0.587187766658744,158.048811366535,71.605332529609,26.5895413052042
"11-13","Quesada","Jutiapa",238.583135843428,1194.72744886666,1874.85888671875,0.355244755244755,1301.5,93180.1118505033,34140.8767673815,28135.5013259958,0.36639660641486,132.054109278,49.1728276961353,0
"11-14","San Jose Acatempa","Jutiapa",182.054831173064,1282.75836535399,1844.29797363281,0.665195460277427,1149,43865.755225747,19998.1896427484,16786.7646597665,0.455895254506195,146.415691570504,45.8597802874121,0
"11-15","Santa Catarina Mita","Jutiapa",239.834916434396,1002.72553432777,2015.26599121094,0.377757766771724,1455.66666666667,120692.435254284,31724.183436309,62051.1971843382,0.262851465126792,205.14597362313,69.2629237031798,0.764737320370415
"11-16","Yupiltepeque","Jutiapa",152.941893847747,970.556857120968,1437.0595703125,0.1264,1239,60259.42281813,4177.23495863777,16177.3736345732,0.0693208591002465,57.5513776962044,85.3552674909367,5.642140170045
"11-17","Zapotitlan","Jutiapa",192.374513431213,794.541670475237,1221.65466308594,0.186666666666667,NA,41406.6532133907,0,19745.0657668131,0,83.4779141005243,84.2823798214454,11.0064466465513
"11-2","Asuncion Mita","Jutiapa",144.045015041642,594.919718151255,1084.93969726562,0.0988218744505011,1134.5,287401.892933766,32747.444316066,148634.460255282,0.113943036288954,524.293723912635,81.8195918738768,0
"11-3","Atescatempa","Jutiapa",141.949896958041,763.510999276842,1337.83447265625,0.242489270386266,1135,59989.541617129,11606.5788014234,17056.9930244343,0.193476704247884,86.1994801153017,88.6643541366574,0
"11-4","Comapa","Jutiapa",301.870434115709,829.554597972003,1435.03186035156,0.155895691609977,1161,78879.3354198876,4798.6648231815,55520.9583520552,0.0608355128455054,163.006513831063,71.4265814952349,6.52126982951712
"11-5","Conguaco","Jutiapa",269.90766706287,744.327537973071,1399.64624023438,0.269016697588126,1189,77740.7813018128,7207.00384648832,57717.1933748049,0.0927055751923639,149.16183180145,76.6834396287268,15.3816631942833
"11-6","El Adelanto","Jutiapa",189.634864086213,922.869331201837,1396.8134765625,0.275,NA,18112.2346603106,0,14794.2280465327,0,29.1068511281145,81.2325315219541,11.4611189922652
"11-7","El Progreso","Jutiapa",110.628255224857,1038.57247710945,1549.67614746094,0.0723742277140335,1458.5,81443.2912792284,31489.0574094445,21952.8033476379,0.386637830014559,104.286759166628,66.6034451071155,0
"11-8","Jalpatagua","Jutiapa",219.711530545251,670.894883505191,1334.73583984375,0.158509454949944,1117.66666666667,88920.9287713453,46681.6596076286,40019.3743831559,0.524979442440009,165.979194963985,64.8222362680937,1.28203487505299
"11-9","Jerez","Jutiapa",205.265948952057,814.841564202074,1753.90307617188,0.230636833046472,NA,28204.9842043647,0,13279.1100493865,0,53.6105256065207,94.7376646710767,8.53783339742519
"12-1","Dolores","Peten",115.851801194965,303.05722393089,855.227416992188,0.57213809812235,1741,359207.289185244,44428.5004926697,156914.257919755,0.123684852257433,3018.61386977347,193.454696565764,196.899227303221
"12-10","San Francisco","Peten",31.5299465480368,179.903524658321,280.951934814453,0.736036036036036,1751.25,155662.17762381,8939.0172636564,61916.5366714311,0.0574257497878475,405.812100256845,225.446285452264,207.187842390303
"12-11","San Jose","Peten",57.9910610074927,297.054437255728,1483.47814941406,0.89647657101344,1764.41666666667,126104.874343236,0,91774.1684521429,0,1692.14496915316,263.142101413996,247.832675201122
"12-12","San Luis","Peten",109.861434859346,268.573998974385,713.5703125,0.833951702141509,1731.41176470588,388771.229373201,56482.1438073967,106715.89937109,0.145283754403484,2813.04842450483,156.133938227754,160.688079945455
"12-13","Santa Ana","Peten",66.3183481262966,254.655689138312,414.757751464844,0.606080312144367,1766.91666666667,247899.873794532,69810.7113378308,71502.8862634752,0.281608498904249,1121.78700744251,231.642328022664,224.656065390259
"12-14","Sayaxche","Peten",20.6620255028245,148.332927974302,298.910247802734,0.677288101111309,1744.27272727273,219237.039096546,86997.0931969716,90093.2974566715,0.396817497424149,3592.21058365996,157.426408301948,140.763317674621
"12-3","Flores","Peten",70.7155723537497,237.201001170558,466.514312744141,0.854902994169768,1764.05405405405,564100.543758429,92525.0185593494,356650.080606107,0.164022211258446,4296.43541846048,258.153028370599,244.034871984128
"12-4","La Libertad","Peten",79.6613531368864,172.528096430907,666.480773925781,0.574549816863841,1524.40963855422,585788.548357113,149961.642976439,232814.211847873,0.255999615214427,7132.24606272395,203.177774593181,159.733790159501
"12-6","Melchor de Mencos","Peten",65.680563331167,206.754777675228,524.555847167969,0.794885487124718,1769.875,408419.755236461,12545.8781949172,322311.857088061,0.03071809831445,2295.88370830884,271.342606042493,274.805164164853
"12-7","Poptun","Peten",194.046252041391,451.68570751341,992.542297363281,0.696582449147078,1722.5,183878.441743156,29384.4571873908,133753.485294491,0.159803710042504,1560.53816921565,181.387349321834,184.519791276321
"12-8","San Andres","Peten",72.5550181403665,127.845270449774,809.926025390625,0.79703118867881,1553.15384615385,752616.851937783,0,466591.887107386,0,8163.52805380341,261.068350738605,204.732739967168
"12-9","San Benito","Peten",33.3587037324783,170.125133779904,276.845520019531,0.293370944992948,1757,54423.2215950972,0,29894.843257071,0,130.478851284621,252.417536268482,233.194497867885
"13-1","Almolonga","Quetzaltenango",135.991817077201,2391.46656839585,2723.38916015625,0.25,NA,15335.0833686973,2682.64198165751,12652.4413870398,0.174934946042318,13.3332095935713,107.683435813426,6.79401895043191
"13-10","Genova","Quetzaltenango",179.443909120839,203.681208878652,797.61083984375,0.268266085059978,879.75,77789.5761348748,24333.1695607094,37807.3118358251,0.312807586437025,168.311667465215,138.677764624571,43.3603349864757
"13-11","Huitan","Quetzaltenango",126.536472796469,2706.87698938943,3106.5634765625,0.12532637075718,0,30103.2140538034,0,15080.6070109246,0,35.3080579536791,126.88573599523,6.0027243702831
"13-12","La Esperanza","Quetzaltenango",36.394407105962,2473.53932471784,2645.95556640625,0,NA,30238.5110679959,3929.0170632782,17863.2349191405,0.129934210531835,13.4522796916932,118.106393649449,12.522429604831
"13-13","Olintepeque","Quetzaltenango",171.092107896754,2517.41571681288,3079.27587890625,0.138888888888889,0,40225.239340687,7787.82850236438,26674.1824226034,0.193605523049981,32.974414775875,112.491032258105,6.56770310598331
"13-14","Palestina de Los Altos","Quetzaltenango",151.294593451022,2824.96883486747,3174.17333984375,0.209932279909707,NA,40204.3779493809,5851.84190291365,28223.4839126344,0.145552355275373,40.4795653263478,128.977972614867,15.7459115439549
"13-15","Quetzaltenango","Quetzaltenango",235.843313568781,2543.45631975446,3742.24633789062,0.16256157635468,0,129218.147397602,26278.0240490167,97674.2419749697,0.203361714884827,130.17213487341,107.447671746671,5.46415462284186
"13-16","Salcaja","Quetzaltenango",24.2084068374056,2366.59619931217,2398.32788085938,0,1039,21840.6483949673,7465.63791990008,11866.3252914861,0.341823089905169,18.1581176261229,106.398109157103,0.796239079046022
"13-17","San Carlos Sija","Quetzaltenango",359.079995722844,2551.97278740318,3295.67358398438,0.236230110159119,773.666666666667,174653.14667969,15067.71312036,115044.962556288,0.0862722109896697,224.183519148966,118.96355622868,0
"13-18","San Francisco La Union","Quetzaltenango",99.9695906905715,2815.36118351329,3077.73486328125,0.116504854368932,NA,16985.5847797431,2521.88450523232,9529.96689243365,0.148472044850637,19.0158706041489,116.277135229439,6.03221998797379
"13-19","San Juan Ostuncalco","Quetzaltenango",527.931995368647,2383.79804555272,3299.97485351562,0.548829701372074,0,93505.2395864491,14888.6681974449,62195.4674127891,0.15922817013564,113.925761421635,122.7220034846,16.3051507526862
"13-2","Cabrican","Quetzaltenango",203.223922478447,2519.45688814075,3208.3623046875,0.248453608247423,0,63571.3016053579,0,57951.8656764441,0,89.0371093558907,128.72754147507,6.45812039956947
"13-20","San Martin Sacatepequez","Quetzaltenango",536.568151392693,2090.79446492916,3352.92309570312,0.738200125865324,562.5,92195.1646785698,17367.6335799922,59749.0402029453,0.188379007082886,145.858694450501,120.315018211644,18.6934320572711
"13-21","San Mateo","Quetzaltenango",217.925874319885,2766.52695286924,3267.91796875,0.330882352941176,NA,14788.0034802813,2262.1836035823,11868.4674700535,0.152974240680884,12.410803983755,119.406920706442,16.1828564015253
